YEAR	MONTH	DAY	HOUR	MIN	SEC	RLOC	LAT	LON	DEPTH	MAG	TYPMAG	REGION	RNG_MAG
2017	2	11	22	12	36.5	L	11.729	-69.334	46.4	2.9	Mw	occidente	[0, 3)
2017	2	11	22	19	 2.8	L	11.793	-69.305	43.1	3.1	Mw	occidente	[3, 4)
2017	2	11	23	28	14.0	R	6.848	-73.118	166	3.8	Mw	occidente	[3, 4)
2017	2	12	5	3	42.0	L	9.451	-70.031	5	2.2	Mw	occidente	[0, 3)
2017	2	12	5	23	28.6	L	9.449	-70.009	5	2.9	Mw	occidente	[0, 3)
2017	2	12	8	0	10.2	R	12.092	-73.03	3.7	3.6	Mw	occidente	[3, 4)
2017	2	12	9	32	24.4	R	12.675	-73.212	28.2	5.6	Mw	occidente	[5, 10)
2017	2	12	9	32	26.6	R	12.498	-73.191	29.6	5.4	Mw	occidente	[5, 10)
2017	2	12	11	59	22.8	L	10.674	-66.739	9	2.1	Mw	centro	[0, 3)
2017	2	12	13	33	31.3	R	6.783	-73.196	172.1	3.1	Mw	occidente	[3, 4)
2017	2	12	21	35	58.1	R	6.797	-73.158	170	3.2	Mw	occidente	[3, 4)
2017	2	12	22	26	16.4	L	10.632	-67.59	1	2.9	Mw	centro	[0, 3)
2017	2	12	22	56	47.0	R	6.8	-73.168	160.2	2.9	Mw	occidente	[0, 3)
2017	2	13	0	15	12.4	R	6.814	-73.318	164.2	3.3	Mw	occidente	[3, 4)
2017	2	13	2	9	48.4	R	7.044	-73.286	150.3	2.9	Mw	occidente	[0, 3)
2017	2	13	5	30	 5.0	R	6.777	-73.189	170.6	3.2	Mw	occidente	[3, 4)
2017	2	13	10	27	46.6	R	7.597	-72.604	3	2.3	Mw	occidente	[0, 3)
2017	2	13	12	12	44.6	R	6.77	-73.222	171.9	3.1	Mw	occidente	[3, 4)
2017	2	13	19	35	36.6	L	10.654	-67.024	3.9	2.1	Mw	centro	[0, 3)
2017	2	13	19	44	24.8	L	10.602	-66.99	8.9	1.9	Mw	centro	[0, 3)
2017	2	14	1	10	30.0	R	10.415	-73.36	110	3.4	Mw	occidente	[3, 4)
2017	2	14	2	39	33.1	L	9.957	-70.055	25.1	2.6	Mw	occidente	[0, 3)
2017	2	14	6	49	46.9	R	6.761	-73.166	168.5	3.5	Mw	occidente	[3, 4)
2017	2	14	12	43	43.3	R	6.831	-73.161	163.3	3.5	Mw	occidente	[3, 4)
2017	2	15	4	56	17.8	R	6.583	-73.447	133.9	3.5	Mw	occidente	[3, 4)
2017	2	15	6	41	 1.0	L	10.717	-69.843	6.6	1.6	Mw	occidente	[0, 3)
2017	2	15	7	18	34.1	L	10.643	-69.543	5	2	Mw	occidente	[0, 3)
2017	2	15	15	17	30.7	R	6.839	-73.154	167.9	3	Mw	occidente	[3, 4)
2017	2	15	23	51	25.2	L	8.059	-70.949	5	2.7	Mw	occidente	[0, 3)
2017	2	16	3	4	39.7	R	6.816	-73.112	161.5	4	Mw	occidente	[4, 5)
2017	2	16	3	10	41.9	L	10.322	-70.794	5	2.7	Mw	occidente	[0, 3)
2017	2	16	3	50	15.2	R	6.257	-72.809	100	2.9	Mw	occidente	[0, 3)
2017	2	16	16	9	32.2	L	9.942	-69.749	5	2.4	Mw	occidente	[0, 3)
2017	2	16	23	1	 0.4	L	9.216	-70.121	5.2	3.2	Mw	occidente	[3, 4)
2017	2	17	0	7	12.0	R	6.789	-73.133	156.3	3.1	Mw	occidente	[3, 4)
2017	2	17	6	0	25.3	L	9.479	-70.451	5.3	2.1	Mw	occidente	[0, 3)
2017	2	17	9	12	24.6	L	9.017	-69.928	2.4	2.4	Mw	occidente	[0, 3)
2017	2	17	14	30	 3.9	L	10.459	-67.653	4.7	2.6	Mw	centro	[0, 3)
2017	2	17	15	36	36.6	R	6.489	-73.534	120.7	4	Mw	occidente	[4, 5)
2017	2	17	20	32	38.0	L	10.053	-69.989	3.7	2.6	Mw	occidente	[0, 3)
2017	2	18	5	40	36.0	L	8.363	-71.792	5	2.9	Mw	occidente	[0, 3)
2017	2	18	9	4	 5.4	L	10.418	-67.718	2.1	1.7	Mw	centro	[0, 3)
2017	2	18	11	30	14.4	R	6.776	-73.149	165.9	3.5	Mw	occidente	[3, 4)
2017	2	18	14	56	39.9	L	10.751	-62.361	29.1	2.9	Mw	oriente	[0, 3)
2017	2	18	17	7	29.6	R	6.837	-73.169	164.5	3.7	Mw	occidente	[3, 4)
2017	2	19	3	36	58.8	R	6.762	-73.203	172.5	4	Mw	occidente	[4, 5)
2017	2	19	13	35	16.0	R	6.856	-73.105	162	3.5	Mw	occidente	[3, 4)
2017	2	20	2	20	 3.4	R	6.73	-73.133	170.3	3.9	Mw	occidente	[3, 4)
2017	2	20	2	37	31.3	L	10.81	-62.513	83.1	3	Mw	oriente	[3, 4)
2017	2	20	4	24	 2.2	R	7.306	-73.454	83.7	3.3	Mw	occidente	[3, 4)
2017	2	20	17	3	22.4	L	10.035	-69.903	4.1	2.6	Mw	occidente	[0, 3)
2017	2	20	17	42	51.0	R	7.767	-72.561	5	3.7	Mw	occidente	[3, 4)
2017	2	21	7	59	23.7	L	11.407	-65.603	12	2.5	Mw	centro	[0, 3)
2017	2	21	9	19	57.2	L	11.342	-70.01	12.7	2.5	Mw	occidente	[0, 3)
2017	2	21	11	22	34.2	R	6.822	-73.12	160.4	3.6	Mw	occidente	[3, 4)
2017	2	21	12	14	45.0	R	12.324	-72.394	5	3.3	Mw	occidente	[3, 4)
2017	2	21	12	45	57.5	R	7.513	-73.275	146.1	3.1	Mw	occidente	[3, 4)
2017	2	21	13	55	18.5	R	6.731	-73.095	168	3.3	Mw	occidente	[3, 4)
2017	2	21	23	58	42.7	L	9.88	-72.89	20.2	3	Mw	occidente	[3, 4)
2017	2	22	10	36	53.7	R	6.816	-73.101	160.8	3.3	Mw	occidente	[3, 4)
2017	2	22	14	3	57.0	R	6.536	-73.54	126	4	Mw	occidente	[4, 5)
2017	2	22	17	9	12.1	L	11.006	-62.11	79.9	3.2	Mw	oriente	[3, 4)
2017	2	23	6	50	17.2	L	10.195	-67.877	14.2	1.7	Mw	centro	[0, 3)
2017	2	23	7	5	 2.1	L	10.224	-67.837	22	1.6	Mw	centro	[0, 3)
2017	2	23	7	16	 2.6	L	10.165	-67.89	5	1.5	Mw	centro	[0, 3)
2017	2	23	10	1	33.3	R	10.213	-73.253	125.6	3.4	Mw	occidente	[3, 4)
2017	2	23	13	25	21.8	L	10.204	-62.961	5	3.9	Mw	oriente	[3, 4)
2017	2	23	13	59	 8.6	L	9.284	-69.791	5	2.4	Mw	occidente	[0, 3)
2017	2	23	18	29	24.2	L	10.226	-67.844	19.1	1.4	Mw	centro	[0, 3)
2017	2	23	22	50	59.0	R	6.801	-73.135	165.4	3.6	Mw	occidente	[3, 4)
2017	2	24	1	24	42.3	L	10.321	-63.268	5	2.6	Mw	oriente	[0, 3)
2017	2	24	2	1	40.0	L	10.255	-67.849	17.7	1.4	Mw	centro	[0, 3)
2017	2	24	3	15	40.9	L	10.233	-67.885	5	1.9	Mw	centro	[0, 3)
2017	2	24	10	54	14.7	R	6.801	-73.101	162.6	4.6	Mw	occidente	[4, 5)
2017	2	24	12	12	 7.6	L	10.956	-62.328	95.5	3.2	Mw	oriente	[3, 4)
2017	2	24	13	38	18.2	R	6.789	-73.186	176.3	3.1	Mw	occidente	[3, 4)
2017	2	24	16	10	59.1	L	9.963	-67.211	5	2.3	Mw	centro	[0, 3)
2017	2	25	1	26	59.0	L	12.035	-70.705	23.1	3.3	Mw	occidente	[3, 4)
2017	2	25	3	5	21.3	R	11.313	-60.988	19.7	3.8	Mw	oriente	[3, 4)
2017	2	25	7	4	 0.2	R	6.829	-73.129	155.8	3.1	Mw	occidente	[3, 4)
2017	2	25	7	43	48.7	L	7.868	-72.361	5.1	2.3	Mw	occidente	[0, 3)
2017	2	25	12	35	 7.6	L	7.949	-72.419	1.6	3.6	Mw	occidente	[3, 4)
2017	2	25	16	35	30.3	L	10.313	-67.664	13.1	1.8	Mw	centro	[0, 3)
2017	2	26	19	53	34.0	R	7.681	-72.583	5	3.5	Mw	occidente	[3, 4)
2017	2	27	0	44	12.8	L	10.745	-69.1	5	2.1	Mw	occidente	[0, 3)
2017	2	27	5	6	58.6	R	5.115	-73.823	151.1	3.7	Mw	occidente	[3, 4)
2017	2	27	8	28	11.9	L	8.99	-70.665	5	2.6	Mw	occidente	[0, 3)
2017	2	27	8	38	44.5	R	6.755	-73.064	155.5	3.4	Mw	occidente	[3, 4)
2017	2	27	10	42	13.6	L	9.881	-69.732	13.9	2	Mw	occidente	[0, 3)
2017	2	27	12	14	20.2	L	9.212	-63.341	12.1	4	Mw	oriente	[4, 5)
2017	2	27	12	52	33.9	L	10.542	-62.347	34.4	3.9	Mw	oriente	[3, 4)
2017	2	27	16	19	 8.8	L	10.797	-64.807	32.1	3.9	Mw	oriente	[3, 4)
2017	2	27	22	29	45.7	R	6.875	-73.044	159.5	3.6	Mw	occidente	[3, 4)
2017	2	28	2	19	52.9	R	6.878	-73.319	131.5	3.2	Mw	occidente	[3, 4)
2017	2	28	2	33	 3.3	L	8.958	-62.294	12.9	3.3	Mw	oriente	[3, 4)
2017	2	28	4	20	58.4	R	6.799	-73.063	154.7	3.2	Mw	occidente	[3, 4)
2017	2	28	7	36	35.0	R	6.858	-73.843	5.2	3.4	Mw	occidente	[3, 4)
2017	2	28	8	46	36.5	R	6.799	-73.054	151	3.1	Mw	occidente	[3, 4)
2017	2	28	9	24	38.5	R	6.776	-73.132	167.6	4.3	Mw	occidente	[4, 5)
2017	2	28	11	57	12.0	R	8.769	-73.766	71.7	3.2	Mw	occidente	[3, 4)
2017	2	28	14	12	42.1	R	6.923	-73.217	139.9	3.1	Mw	occidente	[3, 4)
2017	2	28	14	13	 4.0	L	8.112	-71.072	1.1	2.8	Mw	occidente	[0, 3)
2017	2	28	15	29	58.6	L	11.056	-69.541	21.9	3.2	Mw	occidente	[3, 4)
2017	2	28	16	25	41.7	L	10.879	-69.468	2.4	3.1	Mw	occidente	[3, 4)
2017	2	28	20	35	13.0	R	6.856	-73.34	135.6	3.3	Mw	occidente	[3, 4)
2017	2	28	23	42	17.2	R	6.808	-73.137	160.4	3.3	Mw	occidente	[3, 4)
2017	3	1	0	38	58.4	L	10.242	-67.853	5.5	1.7	Mw	centro	[0, 3)
2017	3	1	1	54	 5.8	L	10.176	-67.97	15	1.6	Mw	centro	[0, 3)
2017	3	1	1	57	12.7	R	6.791	-73.2	169.7	3.1	Mw	occidente	[3, 4)
2017	3	1	2	13	57.9	L	10.145	-67.995	1.4	1.8	Mw	centro	[0, 3)
2017	3	1	5	38	27.4	L	10.453	-69.303	5	2.7	Mw	occidente	[0, 3)
2017	3	1	6	22	 0.6	R	10.625	-73.792	73.3	3	Mw	occidente	[3, 4)
2017	3	1	6	44	 5.4	L	8.083	-72.01	12.7	3	Mw	occidente	[3, 4)
2017	3	1	16	59	43.6	R	6.841	-71.72	12.1	3.5	Mw	occidente	[3, 4)
2017	3	1	17	18	 3.4	R	6.86	-73.1	147.2	3.1	Mw	occidente	[3, 4)
2017	3	1	17	20	56.8	R	9.541	-73.804	5	2.9	Mw	occidente	[0, 3)
2017	3	1	17	50	51.2	R	6.22	-71.06	37.6	2.7	Mw	occidente	[0, 3)
2017	3	2	0	27	47.5	R	6.816	-73.151	162.9	3.4	Mw	occidente	[3, 4)
2017	3	2	3	5	32.7	R	6.798	-73.155	165.8	3.7	Mw	occidente	[3, 4)
2017	3	2	4	19	24.8	R	6.771	-73.144	162	3.5	Mw	occidente	[3, 4)
2017	3	2	9	19	21.8	L	8.615	-71.493	4.6	3.2	Mw	occidente	[3, 4)
2017	3	2	10	1	22.9	R	6.773	-73.14	162.6	2.9	Mw	occidente	[0, 3)
2017	3	2	11	43	27.9	R	6.767	-73.236	157.9	3.2	Mw	occidente	[3, 4)
2017	3	2	14	26	21.1	R	8.515	-73.191	115.2	4.2	Mw	occidente	[4, 5)
2017	3	2	15	12	14.6	L	9.901	-69.992	5	2.6	Mw	occidente	[0, 3)
2017	3	2	16	9	10.7	R	6.446	-72.998	135	3.2	Mw	occidente	[3, 4)
2017	3	2	19	28	25.4	R	6.844	-73.146	152.8	4	Mw	occidente	[4, 5)
2017	3	3	4	38	 5.2	L	10.128	-69.958	5	2.4	Mw	occidente	[0, 3)
2017	3	3	5	46	12.9	R	6.702	-73.593	120.4	3.3	Mw	occidente	[3, 4)
2017	3	3	7	6	21.3	L	10.896	-62.217	90.5	3.2	Mw	oriente	[3, 4)
2017	3	3	13	58	33.1	L	6.81	-73.135	165	4.1	Mw	occidente	[4, 5)
2017	3	3	15	6	18.2	L	10.06	-67.595	1.3	2.3	Mw	centro	[0, 3)
2017	3	3	17	27	36.5	R	5.582	-72.718	5	3.6	Mw	occidente	[3, 4)
2017	3	4	0	30	42.8	R	6.781	-73.089	154.3	3.5	Mw	occidente	[3, 4)
2017	3	4	1	22	51.3	L	9.828	-69.279	3.6	2.5	Mw	occidente	[0, 3)
2017	3	4	2	0	18.0	L	8.919	-70.142	1.7	2.7	Mw	occidente	[0, 3)
2017	3	4	3	48	50.1	R	7.783	-72.452	5	2.7	Mw	occidente	[0, 3)
2017	3	4	6	45	32.6	R	7.088	-73.033	169.1	3.3	Mw	occidente	[3, 4)
2017	3	4	7	20	30.4	L	9.2	-70.201	2.8	2.2	Mw	occidente	[0, 3)
2017	3	4	12	43	59.2	L	10.379	-62.278	14.5	3.4	Mw	oriente	[3, 4)
2017	3	4	12	53	 5.7	L	10.327	-62.259	5	3.5	Mw	oriente	[3, 4)
2017	3	4	13	19	46.5	L	10.358	-62.253	12.7	3.8	Mw	oriente	[3, 4)
2017	3	4	17	4	12.8	L	10.916	-69.777	14	2.7	Mw	occidente	[0, 3)
2017	3	4	19	21	21.5	R	5.214	-73.807	155.3	3.8	Mw	occidente	[3, 4)
2017	3	5	5	38	44.6	L	10.403	-72.462	5	3.9	Mw	occidente	[3, 4)
2017	3	5	8	34	47.4	R	5.154	-73.989	144.4	3.8	Mw	occidente	[3, 4)
2017	3	5	17	14	28.2	L	9.513	-73.069	4.3	3	Mw	occidente	[3, 4)
2017	3	6	2	49	53.0	L	8.28	-71.971	5	2.9	Mw	occidente	[0, 3)
2017	3	6	18	54	48.6	R	6.882	-73.114	163.4	3.8	Mw	occidente	[3, 4)
2017	3	6	23	5	59.1	R	6.799	-73.11	159.4	3.1	Mw	occidente	[3, 4)
2017	3	7	2	35	26.9	L	10.666	-68.929	5	2.2	Mw	occidente	[0, 3)
2017	3	7	4	1	20.8	R	6.782	-73.128	147.8	3.3	Mw	occidente	[3, 4)
2017	3	7	5	23	58.1	L	11.997	-69.68	25	3.3	Mw	occidente	[3, 4)
2017	3	7	11	53	35.3	R	6.829	-73.112	164.7	3.4	Mw	occidente	[3, 4)
2017	3	7	14	26	37.0	R	6.905	-73.194	149.3	3.1	Mw	occidente	[3, 4)
2017	3	7	17	11	12.1	L	7.361	-72.091	4.3	4.3	Mw	occidente	[4, 5)
2017	3	7	21	59	43.1	L	9.905	-62.896	15.3	3.5	Mw	oriente	[3, 4)
2017	3	7	22	9	 0.1	L	8.652	-71.349	5	2.8	Mw	occidente	[0, 3)
2017	3	8	9	3	12.4	L	8.966	-70.619	1.9	3	Mw	occidente	[3, 4)
2017	3	8	10	17	10.7	L	10.459	-68.697	5	2	Mw	occidente	[0, 3)
2017	3	8	16	9	18.2	L	8.511	-70.713	5	2.2	Mw	occidente	[0, 3)
2017	3	8	17	3	40.5	L	7.854	-70.062	11.4	2.5	Mw	occidente	[0, 3)
2017	3	8	22	58	54.3	R	9.985	-73.538	35.5	3.3	Mw	occidente	[3, 4)
2017	3	9	0	57	33.4	L	10.295	-66.529	13.3	2.3	Mw	centro	[0, 3)
2017	3	9	3	14	47.9	L	8.065	-71.716	5	2.7	Mw	occidente	[0, 3)
2017	3	9	7	0	23.6	L	10.886	-61.799	33	3.4	Mw	oriente	[3, 4)
2017	3	9	11	10	57.4	L	10.597	-62.533	28.5	3	Mw	oriente	[3, 4)
2017	3	9	13	29	29.1	L	12.033	-69.68	14.1	4.6	Mw	occidente	[4, 5)
2017	3	9	13	39	40.0	L	9.701	-69.026	6.3	2.6	Mw	occidente	[0, 3)
2017	3	9	16	31	19.4	L	9.904	-67.179	6.8	2.2	Mw	centro	[0, 3)
2017	3	9	17	22	57.3	R	12.151	-73.036	17	3.4	Mw	occidente	[3, 4)
2017	3	9	18	17	44.0	L	8.829	-71.029	10	2.6	Mw	occidente	[0, 3)
2017	3	9	22	58	27.7	L	7.573	-72.33	3.8	3.4	Mw	occidente	[3, 4)
2017	3	10	4	19	13.6	R	6.7	-73.08	141.8	3.2	Mw	occidente	[3, 4)
2017	3	10	10	55	10.7	L	8.503	-71.285	4.1	3	Mw	occidente	[3, 4)
2017	3	10	12	8	52.9	L	10.194	-62.727	5	3.5	Mw	oriente	[3, 4)
2017	3	10	13	46	40.8	L	12.102	-69.655	13.9	5.1	Mw	occidente	[5, 10)
2017	3	10	14	21	 1.3	L	12.295	-69.803	35.4	3	Mw	occidente	[3, 4)
2017	3	10	14	42	16.7	L	8.055	-71.474	15.3	3.1	Mw	occidente	[3, 4)
2017	3	10	16	27	23.2	L	10.324	-67.343	27.1	2	Mw	centro	[0, 3)
2017	3	10	16	59	48.9	L	9.681	-70.066	12.5	2.3	Mw	occidente	[0, 3)
2017	3	10	17	1	56.5	L	6.25	-72.718	5	3.5	Mw	occidente	[3, 4)
2017	3	10	17	35	33.9	L	9.705	-73.598	7.5	3.2	Mw	occidente	[3, 4)
2017	3	10	19	56	14.7	L	8.153	-70.952	5	2.8	Mw	occidente	[0, 3)
2017	3	10	20	19	30.0	L	11.094	-60.864	5	4.1	Mw	oriente	[4, 5)
2017	3	10	22	28	57.3	L	10.708	-62.219	20.2	3.8	Mw	oriente	[3, 4)
2017	3	11	0	42	30.6	L	9.759	-69.881	5	2.1	Mw	occidente	[0, 3)
2017	3	11	7	29	10.4	L	12.029	-69.638	15.4	3.4	Mw	occidente	[3, 4)
2017	3	11	8	58	38.0	R	6.656	-73.088	148.6	3.7	Mw	occidente	[3, 4)
2017	3	11	10	31	59.4	R	11.142	-62.266	112	3.2	Mw	oriente	[3, 4)
2017	3	11	23	40	48.3	L	10.211	-67.646	5.9	1.9	Mw	centro	[0, 3)
2017	3	12	8	31	36.6	L	8.329	-72.145	6.2	2.7	Mw	occidente	[0, 3)
2017	3	12	8	37	35.4	R	6.763	-72.963	159.2	3.5	Mw	occidente	[3, 4)
2017	3	12	10	3	23.8	L	8.485	-71.599	4.7	3.3	Mw	occidente	[3, 4)
2017	3	12	10	8	 8.5	L	8.382	-71.361	3.2	2.7	Mw	occidente	[0, 3)
2017	3	12	11	16	52.4	R	6.67	-73.035	154.8	3	Mw	occidente	[3, 4)
2017	3	12	16	0	 3.9	L	10.42	-62.296	5	3	Mw	oriente	[3, 4)
2017	3	12	23	36	49.0	R	6.747	-73.095	175.4	3.8	Mw	occidente	[3, 4)
2017	3	13	0	46	43.4	L	12.023	-69.561	10.3	2.7	Mw	occidente	[0, 3)
2017	3	13	0	52	46.7	L	10.243	-67.868	12.8	1.7	Mw	centro	[0, 3)
2017	3	13	1	17	46.3	R	6.604	-73.112	158.2	3.8	Mw	occidente	[3, 4)
2017	3	13	11	18	17.3	L	12.355	-69.479	82.2	3.7	Mw	occidente	[3, 4)
2017	3	13	11	21	41.6	L	10.814	-68.892	5	2.6	Mw	occidente	[0, 3)
2017	3	13	15	25	52.0	R	6.648	-73.061	162.7	4.1	Mw	occidente	[4, 5)
2017	3	13	16	49	44.0	L	10.796	-65.587	116.2	2.7	Mw	centro	[0, 3)
2017	3	13	17	17	 2.0	L	10.563	-62.103	21	3.9	Mw	oriente	[3, 4)
2017	3	13	18	4	46.2	R	6.071	-72.615	5	3.2	Mw	occidente	[3, 4)
2017	3	13	21	14	57.5	R	9.191	-73.572	34.9	3.2	Mw	occidente	[3, 4)
2017	3	13	21	39	57.7	L	12.222	-69.734	38.5	3.8	Mw	occidente	[3, 4)
2017	3	14	4	9	51.1	R	7.704	-72.612	1	3.3	Mw	occidente	[3, 4)
2017	3	14	6	45	48.1	R	6.386	-72.414	16.8	3.8	Mw	occidente	[3, 4)
2017	3	14	8	23	49.8	R	6.69	-73.024	159.5	3.8	Mw	occidente	[3, 4)
2017	3	14	10	4	 2.3	L	10.741	-70.102	5	3.1	Mw	occidente	[3, 4)
2017	3	14	14	42	48.8	L	9.34	-63.331	5.4	2.8	Mw	oriente	[0, 3)
2017	3	14	20	4	 3.3	R	6.797	-73.143	159.6	3.7	Mw	occidente	[3, 4)
2017	3	14	23	14	44.4	R	6.797	-73.145	169.3	3.4	Mw	occidente	[3, 4)
2017	3	14	23	57	32.1	R	6.839	-73.173	160.3	2.9	Mw	occidente	[0, 3)
2017	3	15	1	59	 7.7	R	6.828	-73.135	162.3	3.9	Mw	occidente	[3, 4)
2017	3	15	17	26	55.1	R	9.424	-73.596	5.7	3.2	Mw	occidente	[3, 4)
2017	3	15	23	48	47.6	L	12.174	-69.749	22.5	3	Mw	occidente	[3, 4)
2017	3	16	2	57	24.5	L	10.643	-67.53	1.7	2	Mw	centro	[0, 3)
2017	3	16	3	44	36.5	L	8.419	-71.457	5	2.6	Mw	occidente	[0, 3)
2017	3	16	6	19	31.5	L	10.788	-69.401	5.9	2.8	Mw	occidente	[0, 3)
2017	3	16	8	56	48.3	R	7.605	-73.333	124.6	3.3	Mw	occidente	[3, 4)
2017	3	16	9	11	48.6	L	10.98	-62.086	18.5	3.3	Mw	oriente	[3, 4)
2017	3	16	11	38	45.0	R	6.874	-73.02	151.9	3.4	Mw	occidente	[3, 4)
2017	3	16	15	5	25.8	R	6.764	-73.124	162.3	3.7	Mw	occidente	[3, 4)
2017	3	16	17	19	45.0	R	9.936	-73.409	34.9	3.4	Mw	occidente	[3, 4)
2017	3	16	20	30	18.8	R	6.759	-73.145	169.1	3.3	Mw	occidente	[3, 4)
2017	3	16	21	51	33.8	L	10.029	-69.931	5	2.9	Mw	occidente	[0, 3)
2017	3	16	21	55	 4.6	L	10.752	-67.521	16.3	2.1	Mw	centro	[0, 3)
2017	3	16	23	17	49.8	L	7.81	-72.14	5.1	2.5	Mw	occidente	[0, 3)
2017	3	17	2	13	14.8	L	10.258	-69.742	5	2.1	Mw	occidente	[0, 3)
2017	3	17	7	5	16.6	R	9.58	-73.796	12.4	3.6	Mw	occidente	[3, 4)
2017	3	17	8	33	43.4	R	6.801	-73.178	156.7	3	Mw	occidente	[3, 4)
2017	3	17	11	59	41.8	R	6.817	-73.037	151.1	3.1	Mw	occidente	[3, 4)
2017	3	17	14	16	39.7	R	6.865	-73.34	129.8	3.2	Mw	occidente	[3, 4)
2017	3	17	17	56	29.3	L	7.925	-72.333	14.9	2.8	Mw	occidente	[0, 3)
2017	3	17	18	35	11.4	L	10.833	-68.905	6.1	4.6	Mw	occidente	[4, 5)
2017	3	17	18	51	 3.2	L	10.82	-68.967	4.8	3.7	Mw	occidente	[3, 4)
2017	3	17	19	20	41.8	L	9.936	-67.221	5	2.1	Mw	centro	[0, 3)
2017	3	18	1	44	 3.3	L	7.954	-72.243	7.8	2.7	Mw	occidente	[0, 3)
2017	3	18	7	51	 5.7	L	7.578	-72.304	3	2.9	Mw	occidente	[0, 3)
2017	3	18	8	40	12.1	L	10.462	-62.649	5	2.9	Mw	oriente	[0, 3)
2017	3	18	9	24	16.9	R	6.784	-73.176	164.2	3.6	Mw	occidente	[3, 4)
2017	3	18	11	53	14.4	L	10.527	-67.673	3.5	1.9	Mw	centro	[0, 3)
2017	3	18	12	20	53.3	L	10.824	-68.945	5	2.3	Mw	occidente	[0, 3)
2017	3	18	22	28	18.5	R	6.751	-73.034	165	3.1	Mw	occidente	[3, 4)
2017	3	18	23	15	30.5	R	6.864	-73.43	119.6	3.3	Mw	occidente	[3, 4)
2017	3	18	23	41	14.4	R	5.701	-73.574	5	3.8	Mw	occidente	[3, 4)
2017	3	19	5	36	18.3	R	6.817	-73.181	169	3.2	Mw	occidente	[3, 4)
2017	3	19	6	17	14.4	L	10.83	-68.959	5	2.1	Mw	occidente	[0, 3)
2017	3	19	7	8	27.0	R	6.818	-73.133	160	3.2	Mw	occidente	[3, 4)
2017	3	19	10	0	35.0	L	10.9	-62.476	30	3.5	Mw	oriente	[3, 4)
2017	3	19	10	25	 4.9	L	10.217	-67.839	5	2.3	Mw	centro	[0, 3)
2017	3	19	11	7	19.5	L	10.809	-68.941	5	2.3	Mw	occidente	[0, 3)
2017	3	19	14	44	28.7	L	10.195	-67.856	2	2.4	Mw	centro	[0, 3)
2017	3	19	14	48	34.6	L	10.197	-67.854	1.2	2.4	Mw	centro	[0, 3)
2017	3	19	14	52	23.1	L	10.201	-67.835	1.3	2.4	Mw	centro	[0, 3)
2017	3	19	19	31	32.8	R	6.399	-72.489	3.4	3.2	Mw	occidente	[3, 4)
2017	3	19	22	55	20.5	L	10.593	-69.511	29.7	1.8	Mw	occidente	[0, 3)
2017	3	19	23	0	55.8	R	6.553	-72.139	2	3.2	Mw	occidente	[3, 4)
2017	3	20	12	58	12.8	L	9.328	-70.015	4.6	3.4	Mw	occidente	[3, 4)
2017	3	20	19	1	47.4	R	10.881	-60.565	27.2	4.3	Mw	oriente	[4, 5)
2017	3	20	19	59	 2.3	R	6.158	-72.781	28.5	3.5	Mw	occidente	[3, 4)
2017	3	20	23	50	43.2	R	6.772	-73.153	163.9	4	Mw	occidente	[4, 5)
2017	3	21	0	2	47.4	R	8.434	-72.866	196.1	3.7	Mw	occidente	[3, 4)
2017	3	21	1	14	19.1	L	10.721	-61.775	15	3.2	Mw	oriente	[3, 4)
2017	3	21	2	4	36.5	R	11.142	-60.703	51.5	3.5	Mw	oriente	[3, 4)
2017	3	21	4	10	56.7	L	10.202	-70.648	2.6	2.6	Mw	occidente	[0, 3)
2017	3	21	7	18	22.9	R	6.673	-73.153	160.6	3.7	Mw	occidente	[3, 4)
2017	3	21	13	39	47.9	L	10.605	-68.342	12.1	2.1	Mw	occidente	[0, 3)
2017	3	21	17	22	 3.4	R	9.574	-73.299	3.1	3.2	Mw	occidente	[3, 4)
2017	3	21	18	3	60.0	R	6.62	-72.718	9.9	4.1	Mw	occidente	[4, 5)
2017	3	21	21	40	30.3	L	9.707	-70.071	5	2.1	Mw	occidente	[0, 3)
2017	3	21	21	57	 4.9	L	11.207	-61.839	23.1	2.9	Mw	oriente	[0, 3)
2017	3	21	21	58	36.4	L	11.215	-61.822	22.6	2.9	Mw	oriente	[0, 3)
2017	3	21	22	57	60.0	L	10.173	-70.076	5.4	2.6	Mw	occidente	[0, 3)
2017	3	21	23	3	38.9	L	10.247	-67.849	18.4	1.5	Mw	centro	[0, 3)
2017	3	21	23	17	14.4	L	10.852	-62.221	22.2	3.2	Mw	oriente	[3, 4)
2017	3	22	0	26	 0.5	L	10.223	-67.854	7.7	2	Mw	centro	[0, 3)
2017	3	22	0	29	29.9	L	10.533	-68.225	14.9	2.1	Mw	occidente	[0, 3)
2017	3	22	1	6	 5.5	L	7.717	-72.099	4.6	2.7	Mw	occidente	[0, 3)
2017	3	22	1	29	 3.4	R	5.386	-73.786	189.3	3.7	Mw	occidente	[3, 4)
2017	3	22	1	50	 7.4	R	6.781	-73.169	167	4.3	Mw	occidente	[4, 5)
2017	3	22	2	12	29.3	L	10.537	-69.354	4.5	2.4	Mw	occidente	[0, 3)
2017	3	22	5	33	19.4	L	11.023	-61.877	35	3.5	Mw	oriente	[3, 4)
2017	3	22	9	43	41.8	L	10.213	-67.87	6.2	1.9	Mw	centro	[0, 3)
